,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
20,patient,0xD1DCB1b1817db8EB6883A6E04cfEA9e1E881Ea0a,0x299aba6EF47d58476eAed49317e188Abb2dAfC44,0.04738187789916992,0.0,0.06648540496826172,0.0,0.5318043231964111,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
21,patient,0x2b6b314CDC4F0a2AE72083631Fa74bef26e21918,0x7dE58B4C77966DC0637DC71a7Bf6F5a1331c2380,0.04708743095397949,0.0,0.0651557445526123,0.0,0.5361328125,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
22,patient,0xF247E4BcC266740167360112bF42c9A2e639a7fF,0x2c9353af1148b16aD03B67955B8c39bbe8fbEcb6,0.046721696853637695,0.0,0.06517481803894043,0.0,0.5334217548370361,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
23,patient,0x47d9078bf0518557BC3A19A4a817D253Dc712BB1,0xBfdea1B78E5d4be7E9Ba4315759691034C40Cb57,0.05076456069946289,0.0,0.09883332252502441,0.0,0.6073317527770996,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
24,patient,0x6c27c24e6B5C6DAf47b659cADD1a976521b06022,0x9FA3f50A51B0fa2940177aC26a78437A5e5cec1d,0.04798722267150879,0.0,0.06905889511108398,0.0,0.5187835693359375,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
25,patient,0x752e5BA90079d980B6D5880cAE0d9ea94A75B7e5,0xB3a5eD4Ad5B88A6E5bBc685E4c55fa08D0000C94,0.04740571975708008,0.0,0.06543660163879395,0.0,0.5509471893310547,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
26,patient,0x0FC8ee1f0e5656459B2fe5E5E9013272178f58e2,0xb56d9cF8Be874e23454B5d7ae1fbF049D73fa83E,0.04767465591430664,0.0,0.06428718566894531,0.0,0.5108752250671387,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
27,patient,0xE49dAefd0E2d47fD39fBc7De8A30086c7a9CebF4,0x4b47417FC28B861f024A6cBD3E264b1C1c077aFE,0.04883456230163574,0.0,0.06694817543029785,0.0,0.5519804954528809,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
28,patient,0x0395Af368D0a5A7487573730b46b86FccEa14B7F,0x23d049E83d1785Bb092A5AbECfCA584054cA4dab,0.046747446060180664,0.0,0.3044288158416748,0.0,0.5768258571624756,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
29,patient,0x1E5822d13c3a7d280e9f29d40C72F6edb8344Eb4,0x2f9C62ED6d4a57606B12e10fc0043fd6f3Ca9576,0.04928326606750488,0.0,0.0653543472290039,0.0,0.5260541439056396,44716.0,0.0,53046.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
30,patient,0x06aE5Be91eEa95C9221d6BE64dF5Ab71DB96fDDE,0xD3287635BbfC075ac3e2803F3f6683587EBB133E,0.04689168930053711,0.0,0.064788818359375,0.0,0.5197122097015381,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
31,patient,0x731616A999cf2234da5f6ea326BEeF6d9F50738D,0x2fD91190eBfc5b7400Ff74152e7a34881323a64E,0.04644322395324707,0.0,0.06702327728271484,0.0,0.5387356281280518,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
32,patient,0xA85ea718dbD6E36b15b85Db66F6b17c3fE06a0F3,0xddeA5e8E98B37D36bbe84262D2A011907e390d12,0.04676079750061035,0.0,0.06487298011779785,0.0,0.5963649749755859,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
33,patient,0x30f189491F6f5fC2109381Bb276209051c5d1062,0x64Aa890Ed5B17439D87Fd40b5c35410991C7da70,0.047060251235961914,0.0,0.06451845169067383,0.0,0.5748982429504395,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
34,patient,0xeA0E2B01fa60C6611F4DbA0Cd444D03cfcd0D82f,0x8E6Ba93261bD7c0E9cBCE98c7854278aF0a06EEd,0.04690980911254883,0.0,0.06467247009277344,0.0,0.5484237670898438,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
35,patient,0x845e72290a162E247fC461CcD693384d9692F6C5,0xc1D3aD6566311ef8Eb6A05C365146214996CD87f,0.046340227127075195,0.0,0.06605219841003418,0.0,0.4802284240722656,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
36,patient,0xF12A7A25B582D8e970278786390AE2e2364aC2ac,0x4A459b09273D750f243F5ae72f0D18dAdeE32BA5,0.04705214500427246,0.0,0.06437420845031738,0.0,0.4928312301635742,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
37,patient,0x5234e0ed9218A886506dE485eA39E4575e901287,0x17DAEaD97e8eEDe7400744d8E97012edd06f926C,0.046844482421875,0.0,0.0664069652557373,0.0,0.4858431816101074,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
38,patient,0x99c8A8f47C180D1c12bE1dE482254Cf7EDD017cE,0xe9Ca5D26834a8134c79925334D879Ac40bb666ac,0.04664254188537598,0.0,0.06569552421569824,0.0,0.5082559585571289,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
39,patient,0xEaB65A13C32B8049269080dc678C43fA6665106c,0xDc6b9189e4B538e6bcd6DF63C7F51b1985190897,0.046534061431884766,0.0,0.06491851806640625,0.0,0.5058162212371826,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
40,patient,0x379261751E09Fbb6e08B606dCd39Ab0CF1400034,0x06B6a2b05BA5C9899F2D83E2020764d0C709EfBF,0.049552202224731445,0.0,0.18989229202270508,0.0,0.49337029457092285,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
41,patient,0x6864e95aff270653c6f62de6c4e5C480aD486594,0x0895b16C2CF6758D0676C38B035B8FBF023b7aCa,0.047324419021606445,0.0,0.09967303276062012,0.0,0.5064003467559814,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
42,patient,0xB198CA45d363a6F142476DF30BD48a40Df67763B,0x67B843566987aF72340A4Ef42CFB447A19dD130f,0.05591249465942383,0.0,0.06484508514404297,0.0,0.5114245414733887,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
43,patient,0x1B8dFf1fD2c212aC289Ff361Be6f5b115a4ab164,0xb505e778b10Ee5BEF081968C0f37baBcEEbC4730,0.0472559928894043,0.0,0.0647737979888916,0.0,0.5416042804718018,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
44,patient,0xABaa65c051055b64b559aa38f49514cC906d901A,0x1ad0db610a23150AdEE2c5b4e422d073C6E68953,0.10286140441894531,0.0,0.06721019744873047,0.0,0.5029408931732178,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
45,patient,0xC4Ba33497f8539D05A43233605a8e7f6ee881Ec9,0xAc11405D1AA2Bda770A67cF69D9A4327b916F13b,0.0805962085723877,0.0,0.09837126731872559,0.0,0.5145163536071777,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
46,patient,0x04375937e6F85D18Cf4ce8ac8E028a23fF2F62Ac,0x426ef499C7c2C0a926F3eEc351805Cced40F6f00,0.04897928237915039,0.0,0.06630229949951172,0.0,0.694481611251831,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
47,patient,0x21F80649547FE8CAfE018224bFb3F70ECA4fb8ac,0x5731e9Eaf034F27cc892915b825d5B88ab32F32C,0.04671168327331543,0.0,0.06459522247314453,0.0,0.5248394012451172,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
48,patient,0xF6B6dC381a4B2cb94F0Ac867cb7321d9c7C90a83,0x7f58CFeaafEb5b7DC6F86540d369fBB22913869a,0.04785585403442383,0.0,0.06558370590209961,0.0,0.5348682403564453,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
49,patient,0x0D3097489a38349298BeEf25e31e473634624314,0x2E8A478045A047740b9AEFB9ABC0eEE855893e74,0.04715371131896973,0.0,0.0648648738861084,0.0,0.5432329177856445,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
50,patient,0xb53852331265b356C7671C22036663d8e3b24C43,0x377704D5AF35714891D73A5F4d784832fAc0741e,0.04706311225891113,0.0,0.0690774917602539,0.0,0.7609777450561523,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
51,patient,0x1730Da96c3438e4E8a0586Db7f61C987e1105c00,0x00f3DC0BE75E0A643dbf6885515bdFcFC62eA987,0.046215057373046875,0.0,0.06554317474365234,0.0,0.6748843193054199,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
52,patient,0x62e95e6Acf3D7252e89b037aE48E40378d5553C8,0xBb7796aB6cb829C49D46dbF89c09fEe5c3e85eF2,0.06872010231018066,0.0,0.06617355346679688,0.0,0.8620553016662598,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
53,patient,0x1005f4DdBa32d8f1b8c677b1d2252b85979cd7Ea,0xa9109E85FF8325c01e8C23E19795E3aFD1665412,0.06288409233093262,0.0,0.06500911712646484,0.0,0.6124281883239746,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
54,patient,0xC295b83286858B98911cBDe8b48A693834031510,0x5b26C9CBF5A265e4cA08eA542969062b01705E77,0.04706740379333496,0.0,0.06721234321594238,0.0,0.5704176425933838,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
55,patient,0xD1778dE7b3135865d50D22f0e527067CAA27c00E,0x98Cf4A3370996369549A34cDdC1E4d040cF0a8AD,0.04751110076904297,0.0,0.0662546157836914,0.0,0.9411659240722656,44704.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
56,patient,0x63f6CeB401Cf892244A58EABAe51c7d5dee5E863,0x7C4A2bC6A86C277B7A837792E2fbA976EF723561,0.046411991119384766,0.0,0.06450295448303223,0.0,0.5524177551269531,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
57,patient,0x0D2458A239472532A24a924186463F78a20C365D,0x23F9ff4f32aD5c9596A7f31ed933d400722ecd73,0.045912981033325195,0.0,0.06779885292053223,0.0,0.8548367023468018,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
58,patient,0x87450f997034a92c6A9d935E8CB5C0be9fdA0AD8,0xF1171262c146D00B197193841F8Bc44E099acf8b,0.048653602600097656,0.0,0.06546139717102051,0.0,0.550811767578125,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
59,patient,0x448A21A67f4E023C5EB0707C91DB41e7E6d12681,0xFd07beFf3A889cAf45B03457fd7C598EbaF265bE,0.047087669372558594,0.0,0.06848978996276855,0.0,0.5278029441833496,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
60,patient,0x68F4aa34B23AAF8b03283e32DF988e0BB9F17599,0x3D1e2B11258236af677A8979cEA8B8C58CE34219,0.05397677421569824,0.0,0.06580996513366699,0.0,0.5031461715698242,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
61,patient,0xAc6448108395F0b1517bc198C00b68b86cA887Cc,0xa470309317494b113ad7C20A3E45009844aE86d2,0.04727339744567871,0.0,0.06503963470458984,0.0,0.5745506286621094,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
62,patient,0x76C26e076054fC8407Db442c8134410034CEBdBD,0x5914bd85b37F6Eb42d0B1D8256DA0B120dd1dC6D,0.0468440055847168,0.0,0.06641936302185059,0.0,0.6497416496276855,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
63,patient,0x0059F60B5B907f6f7432da6A3Cb1027beec4D679,0x3F424bcF9037e4943Ab5c5BFA0412F7080A5cC05,0.08048415184020996,0.0,0.11912274360656738,0.0,0.5201857089996338,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
64,patient,0x9bC0D4FD72873C82F454c651AB87C94f256794F4,0x3945776322026C4504353dCba5973f033B88076f,0.06245255470275879,0.0,0.06566023826599121,0.0,0.519538164138794,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
65,patient,0x61b109639B4b12D3566D0a3F7EC0CFf3Cf37b42F,0x4413Dc9D31fCA50E40FA4c2Cc41145Ab2AaC7C60,0.048180341720581055,0.0,0.0663144588470459,0.0,0.6694545745849609,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
66,patient,0x13717Ba4E02f0b4F8a64e70ce61E367Ce3F18412,0x9Aa218d375D03Ee8aAF1910b71b6D13062aa56e8,0.048610687255859375,0.0,0.06547713279724121,0.0,0.5244266986846924,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
67,patient,0x3030312051E61B20063BdF6e74802cCE0F29C660,0x07EC5f2C0E11fcC9Abe2FC9A1FCF7f9a57D3edEf,0.046234130859375,0.0,0.06546258926391602,0.0,0.5455987453460693,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
68,patient,0xFEd82D251a96AE9D973D273A3893D9D011B4b204,0x08BA310f8766B2B65f6Fea1d4E56f8572b6C8a02,0.04698920249938965,0.0,0.0652017593383789,0.0,0.48969197273254395,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
69,patient,0xF8C1d93Ec2599E1A144B6Ad769650c0CC2A7beB9,0x17995CCEC2d91B00dEf50652725FD43ec415BB26,0.04617190361022949,0.0,0.06504678726196289,0.0,0.6004016399383545,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
70,patient,0x28B1D4DfDf15eb04AC3AE6D970813aE855395371,0xc085785F2dF1b6515cdca96a356534945E11d3ec,0.04629039764404297,0.0,0.06505465507507324,0.0,0.5175704956054688,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
71,patient,0xd2cBd08cfB6E640131f4bd9eF361a28a24388A80,0xDF65B9996e9E4750C6f26ed70ba0B2f212D61eE8,0.04688882827758789,0.0,0.06398868560791016,0.0,0.6022865772247314,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
72,patient,0xe66b924E433b7555e6a4504e4fd4FB33D2fa9227,0x430D4378c62e9251e6341E0c42375419104eA0B8,0.07903265953063965,0.0,0.06395506858825684,0.0,0.49569249153137207,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
73,patient,0xB1ba31afbE9EDcfFA43e66B7cA7c5388dC18059c,0x6A9b0cfB0E55EDB6B49373a32865547E48586A5a,0.04745006561279297,0.0,0.06502032279968262,0.0,0.49514269828796387,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
74,patient,0x12feB48708cB0711A0392E29536BAd6dCe55d9fd,0x9eE1002eBc5515536fEFe4d7b16eA914c9701115,0.04793858528137207,0.0,0.06686878204345703,0.0,0.5539515018463135,44716.0,0.0,53058.0,0.0,289782.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
75,patient,0x7180785E12720eC6A985c2fE983aA85FacE7c1c9,0x93577B4ca2625C47b4EefBa22EEef2506Ab1D58d,0.05055117607116699,0.0,0.07113027572631836,0.0,0.5077645778656006,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
76,patient,0x63E81df4B8934dc66B686570C50D764fdeF35bEE,0x7518FC5D4A32672ea37De7Ad20415FD9457f3679,0.046982765197753906,0.0,0.06634664535522461,0.0,0.5290327072143555,44716.0,0.0,53058.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
77,patient,0xbb24916A266bc110C036bf92E39cCa1ba70351ea,0x91e904BA978A9722Ba5DC157C386A9421230e176,0.04574298858642578,0.0,0.063812255859375,0.0,0.5126116275787354,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
78,patient,0x870A897d83fbd9b2391f4541FBCc068e3E160ebc,0xcf54EB4E0BB82688De662Eefd87c00e2DF7cE226,0.04636359214782715,0.0,0.06513404846191406,0.0,0.5256528854370117,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
79,patient,0xBCb4a6Bc0Ca1073A7e0d0CB2e69DeA99EC8927a8,0xE6F573F0b9C66F4508c7EFb822483DfF4D17a1a6,0.046637773513793945,0.0,0.06705021858215332,0.0,0.5771346092224121,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
80,patient,0xECD4f09EDB784e38349EFdf763DCb0b4a1AE3086,0x230024e319b074a117Ac9b0EcB6e1c98829c304a,0.048471927642822266,0.0,0.0683746337890625,0.0,0.547187089920044,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
81,patient,0x2EF54418A20F1c7Fffa890bBb84760fb01EEE023,0x847cd4426c4D8FD98fC22999A75428C65E826959,0.047113656997680664,0.0,0.06555747985839844,0.0,0.5720126628875732,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
82,patient,0xEbab72d9E4cE531A9C9A1e81525CD3fabD452175,0xdF6E7A0bb1d414647682eb3AC0CeBF2663B982DB,0.04748225212097168,0.0,0.0650777816772461,0.0,0.5350830554962158,44716.0,0.0,53070.0,0.0,289890.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,,
